name	cat	ranks	pid	tid	eid	abs_start_us	abs_end_us	rel_start_us	rel_end_us	dur_us	op_type	input_dims	input_type
allgather_ring_8_8	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	0	1760078755347652	1760078755347652	1106507	1106507	0	comm	1	torch.int64
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	2	1760078756946020	1760078756946020	2704874	2704874	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	3	1760078756946211	1760078756946211	2705066	2705066	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	4	1760078756970678	1760078756970678	2729533	2729533	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	5	1760078756970800	1760078756970800	2729654	2729654	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	7	1760078756972460	1760078756972460	2731314	2731314	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	8	1760078757004637	1760078757004637	2763492	2763492	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	11	1760078757050848	1760078757050848	2809702	2809702	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	12	1760078757050931	1760078757050931	2809786	2809786	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	14	1760078757054221	1760078757054221	2813076	2813076	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	16	1760078757081803	1760078757081803	2840658	2840658	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	17	1760078757081886	1760078757081886	2840740	2840740	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	19	1760078757089869	1760078757089869	2848724	2848724	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	20	1760078757091199	1760078757091199	2850054	2850054	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	21	1760078757093945	1760078757093945	2852800	2852800	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	22	1760078757094842	1760078757094842	2853697	2853697	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	25	1760078757120134	1760078757120134	2878988	2878988	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	26	1760078757120216	1760078757120216	2879071	2879071	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	27	1760078757121070	1760078757121070	2879925	2879925	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	28	1760078757121157	1760078757121157	2880012	2880012	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	30	1760078757121831	1760078757121831	2880686	2880686	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	31	1760078757122124	1760078757122124	2880979	2880979	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	34	1760078757132028	1760078757132028	2890883	2890883	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	35	1760078757132075	1760078757132075	2890930	2890930	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	37	1760078757133191	1760078757133191	2892046	2892046	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	39	1760078757135695	1760078757135695	2894550	2894550	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	40	1760078757135757	1760078757135757	2894612	2894612	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	42	1760078757137039	1760078757137039	2895894	2895894	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	43	1760078757137809	1760078757137809	2896664	2896664	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	44	1760078757139580	1760078757139580	2898435	2898435	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	45	1760078757140355	1760078757140355	2899209	2899209	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	48	1760078757142590	1760078757142590	2901445	2901445	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	49	1760078757142669	1760078757142669	2901524	2901524	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	50	1760078757143462	1760078757143462	2902316	2902316	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	51	1760078757143544	1760078757143544	2902398	2902398	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	53	1760078757144200	1760078757144200	2903055	2903055	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	54	1760078757144456	1760078757144456	2903311	2903311	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	57	1760078757201144	1760078757201144	2959998	2959998	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	58	1760078757201184	1760078757201184	2960039	2960039	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	60	1760078757202301	1760078757202301	2961156	2961156	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	62	1760078757204616	1760078757204616	2963471	2963471	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	63	1760078757204676	1760078757204676	2963530	2963530	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	65	1760078757205908	1760078757205908	2964763	2964763	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	66	1760078757206666	1760078757206666	2965521	2965521	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	67	1760078757208426	1760078757208426	2967280	2967280	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	68	1760078757209224	1760078757209224	2968078	2968078	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	71	1760078757211553	1760078757211553	2970408	2970408	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	72	1760078757211634	1760078757211634	2970488	2970488	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	73	1760078757212399	1760078757212399	2971254	2971254	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	74	1760078757212477	1760078757212477	2971332	2971332	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	76	1760078757213117	1760078757213117	2971972	2971972	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	77	1760078757213370	1760078757213370	2972224	2972224	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	80	1760078757270111	1760078757270111	3028966	3028966	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	81	1760078757270149	1760078757270149	3029004	3029004	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	83	1760078757271405	1760078757271405	3030260	3030260	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	85	1760078757274107	1760078757274107	3032962	3032962	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	86	1760078757274177	1760078757274177	3033031	3033031	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	88	1760078757275627	1760078757275627	3034481	3034481	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	89	1760078757276507	1760078757276507	3035362	3035362	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	90	1760078757278502	1760078757278502	3037356	3037356	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	91	1760078757279394	1760078757279394	3038249	3038249	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	94	1760078757281680	1760078757281680	3040534	3040534	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	95	1760078757281758	1760078757281758	3040613	3040613	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	96	1760078757282508	1760078757282508	3041363	3041363	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	97	1760078757282586	1760078757282586	3041440	3041440	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	99	1760078757283215	1760078757283215	3042070	3042070	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	100	1760078757283462	1760078757283462	3042317	3042317	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	103	1760078757340476	1760078757340476	3099331	3099331	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	104	1760078757340515	1760078757340515	3099370	3099370	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	106	1760078757341660	1760078757341660	3100515	3100515	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	108	1760078757344173	1760078757344173	3103027	3103027	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	109	1760078757344242	1760078757344242	3103097	3103097	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	111	1760078757345644	1760078757345644	3104499	3104499	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	112	1760078757346525	1760078757346525	3105380	3105380	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	113	1760078757348540	1760078757348540	3107395	3107395	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	114	1760078757349417	1760078757349417	3108272	3108272	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	117	1760078757351744	1760078757351744	3110599	3110599	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	118	1760078757351821	1760078757351821	3110676	3110676	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	119	1760078757352565	1760078757352565	3111419	3111419	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	120	1760078757352641	1760078757352641	3111496	3111496	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	122	1760078757353261	1760078757353261	3112115	3112115	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	123	1760078757353500	1760078757353500	3112355	3112355	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	126	1760078757409053	1760078757409053	3167908	3167908	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	127	1760078757409091	1760078757409091	3167945	3167945	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	129	1760078757410277	1760078757410277	3169131	3169131	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	131	1760078757412734	1760078757412734	3171589	3171589	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	132	1760078757412802	1760078757412802	3171657	3171657	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	134	1760078757414227	1760078757414227	3173082	3173082	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	135	1760078757415110	1760078757415110	3173965	3173965	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	136	1760078757417117	1760078757417117	3175972	3175972	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	137	1760078757418009	1760078757418009	3176863	3176863	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	140	1760078757420294	1760078757420294	3179149	3179149	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	141	1760078757420371	1760078757420371	3179225	3179225	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	142	1760078757421110	1760078757421110	3179965	3179965	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	143	1760078757421187	1760078757421187	3180042	3180042	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	145	1760078757421806	1760078757421806	3180660	3180660	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	146	1760078757422038	1760078757422038	3180893	3180893	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	149	1760078757478069	1760078757478069	3236924	3236924	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	150	1760078757478110	1760078757478110	3236965	3236965	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	152	1760078757479295	1760078757479295	3238149	3238149	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	154	1760078757481750	1760078757481750	3240605	3240605	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	155	1760078757481822	1760078757481822	3240677	3240677	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	157	1760078757483242	1760078757483242	3242097	3242097	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	158	1760078757484128	1760078757484128	3242983	3242983	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	159	1760078757486118	1760078757486118	3244973	3244973	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	160	1760078757486998	1760078757486998	3245852	3245852	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	163	1760078757489284	1760078757489284	3248139	3248139	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	164	1760078757489362	1760078757489362	3248216	3248216	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	165	1760078757490102	1760078757490102	3248957	3248957	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	166	1760078757490179	1760078757490179	3249033	3249033	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	168	1760078757490802	1760078757490802	3249657	3249657	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	169	1760078757491035	1760078757491035	3249890	3249890	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	172	1760078757546681	1760078757546681	3305536	3305536	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	173	1760078757546724	1760078757546724	3305579	3305579	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	175	1760078757547897	1760078757547897	3306752	3306752	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	177	1760078757550365	1760078757550365	3309220	3309220	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	178	1760078757550434	1760078757550434	3309288	3309288	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	180	1760078757551853	1760078757551853	3310707	3310707	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	181	1760078757552737	1760078757552737	3311591	3311591	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	182	1760078757554735	1760078757554735	3313590	3313590	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	183	1760078757555605	1760078757555605	3314460	3314460	0	comm	[1, 2048, 512]	torch.bfloat16
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	185	1760078757557440	1760078757557440	3316295	3316295	0	comm	[321792000]	torch.bfloat16
allreduce_ring_2_1	op	[3, 7]	0	0	186	1760078757557592	1760078757557592	3316447	3316447	0	comm	[132096]	torch.bfloat16
allreduce_ring_2_1	op	[3, 7]	0	0	187	1760078757557642	1760078757557642	3316497	3316497	0	comm	[190840832]	torch.bfloat16
allreduce_ring_2_1	op	[3, 7]	0	0	188	1760078757557962	1760078757557962	3316817	3316817	0	comm	1	torch.float64
allreduce_ring_2_1	op	[3, 7]	0	0	189	1760078757609903	1760078757609903	3368757	3368757	0	comm	1	torch.float64
allreduce_ring_2_1	op	[3, 7]	0	0	190	1760078757609937	1760078757609937	3368792	3368792	0	comm	1	torch.int64
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	192	1760078757626527	1760078757626527	3385382	3385382	0	comm	1	torch.float64
